Date,Region,TV_Spend,SocialMedia_Spend,GoogleAds_Spend,Influencer_Spend,Email_Spend,Total_Sales
2025-05-04,South,88870,15649,51499,6019,2097,487400
2025-05-04,East,146566,19120,72464,37471,11483,877592
2025-05-04,West,80873,11951,75308,25270,8805,624204
2025-05-04,Central,108627,20165,47794,27615,5464,659656
2025-05-05,North,116155,24352,62923,18698,3787,688028
2025-05-05,South,149186,19746,27919,11729,9763,582340
2025-05-05,East,75372,53738,75896,16171,7404,745154
2025-05-05,West,53642,38997,63102,18947,2683,605190
2025-05-05,Central,78001,51954,40282,39725,3132,720116
2025-05-06,North,84064,34183,67396,24450,14314,723911
2025-05-06,South,144826,18804,54840,18300,7877,700137
2025-05-06,East,64122,37169,62255,24064,8198,625653
2025-05-06,West,74820,10595,25624,9441,13396,431740
2025-05-06,Central,118431,39592,53706,24332,13315,725906
2025-05-07,North,105745,50643,28176,25115,5836,603170
2025-05-07,South,100081,30823,53529,38869,11806,708641
2025-05-07,East,120902,15972,76406,26868,3041,735620
2025-05-07,West,58711,25882,32941,25615,13057,459802
2025-05-07,Central,135132,10858,21669,18615,7889,524786
2025-05-08,North,68793,15519,59896,19732,2854,547214
2025-05-08,South,58199,33769,40246,30367,7738,503617
2025-05-08,East,126253,35020,71837,5981,4026,739643
2025-05-08,West,86191,52748,64859,26554,12179,735155
2025-05-08,Central,60211,47085,75786,30319,7365,726772
2025-05-09,North,113069,29838,71083,21130,4550,752750
2025-05-09,South,138896,54912,60076,23815,9089,871662
2025-05-09,East,106746,22879,40323,13566,2239,566601
2025-05-09,West,71542,43798,53894,31329,2489,628032
2025-05-09,Central,81312,52255,26021,11349,14043,531849
2025-05-10,North,95242,34290,59205,15728,3036,668307
2025-05-10,South,143783,56073,59807,23375,11530,880615
2025-05-10,East,137893,20255,74525,26814,8132,831458
2025-05-10,West,105388,11447,70355,26545,6780,661357
2025-05-10,Central,77691,53005,56903,23953,9909,703580
2025-05-11,North,127960,39195,67879,7872,5269,709369
2025-05-11,South,134388,12850,64732,14368,8122,669399
2025-05-11,East,72601,38400,28711,39103,12746,555910
2025-05-11,West,68020,21953,27904,10413,7710,407902
2025-05-11,Central,58155,50874,55051,34269,13692,677473
2025-05-12,North,119119,33535,40942,25156,14054,662043
2025-05-12,South,131051,20000,74499,18423,3767,719143
2025-05-12,East,86777,19503,44251,6987,6708,509395
2025-05-12,West,69710,25493,75096,23369,10353,665387
2025-05-12,Central,74532,14055,45058,32868,10847,554014
2025-05-13,North,68601,48170,55245,16434,5006,643056
2025-05-13,South,113227,42408,23093,19548,14908,603897
2025-05-13,East,54967,52049,44918,21636,13698,556520
2025-05-13,West,134289,44440,27207,37383,3256,741798
2025-05-13,Central,70022,38251,78806,22007,12350,698607
2025-05-14,North,93463,14532,29394,35211,12143,540250
2025-05-14,South,124671,14924,78965,16328,9077,736882
2025-05-14,East,55722,58037,46974,8389,7351,528728
2025-05-14,West,77413,22546,48172,14458,2749,501528
2025-05-14,Central,142772,36579,52283,7945,2708,739435
2025-05-15,North,131050,16085,67609,14352,8416,692049
2025-05-15,South,135867,22390,58995,15486,11813,742034
2025-05-15,East,133596,23280,33280,7092,8950,542690
2025-05-15,West,116732,34118,56303,10112,14328,715463
2025-05-15,Central,62297,14864,47453,21937,14847,530734
2025-05-16,North,118323,52084,76156,6112,10657,778914
2025-05-16,South,73816,43989,63350,36740,14187,728449
2025-05-16,East,90695,45628,22913,28481,11292,590418
2025-05-16,West,69702,36849,45765,15025,3713,515793
2025-05-16,Central,75242,37566,22340,39082,14777,594158
2025-05-17,North,105841,20702,46179,18562,9936,596695
2025-05-17,South,117712,51196,47873,16304,10308,706637
2025-05-17,East,135663,25385,58057,12015,12673,716515
2025-05-17,West,142764,19336,20597,10710,2195,524456
2025-05-17,Central,103574,41225,77988,17588,6714,769966
2025-05-18,North,135744,46021,49119,25967,11666,779120
2025-05-18,South,78482,13782,35025,26904,12664,481562
2025-05-18,East,59171,33341,27145,29256,14321,503517
2025-05-18,West,148932,59918,55670,30052,13246,872589
2025-05-18,Central,53696,34094,75797,20436,3274,653039
2025-05-19,North,70058,59111,61723,26815,5709,709248
2025-05-19,South,70313,33866,27694,20196,2338,500461
2025-05-19,East,69149,29049,24830,23089,8761,476913
2025-05-19,West,103521,52719,43930,22604,5511,655946
2025-05-19,Central,95740,40992,43752,7506,6275,577569
2025-05-20,North,54956,59037,62602,37584,14909,690367
2025-05-20,South,125731,24567,30489,25709,13491,608876
2025-05-20,East,132612,54451,52692,8090,3656,738541
2025-05-20,West,116641,13513,35768,26552,8762,571567
2025-05-20,Central,113811,59647,63132,34135,10834,847607
2025-05-21,North,102160,23335,22160,19691,11872,493365
2025-05-21,South,101313,54140,66036,38741,11542,883105
2025-05-21,East,113232,48590,75030,26661,7273,839206
2025-05-21,West,65417,24837,76815,11092,10810,618224
2025-05-21,Central,74729,22122,40133,5570,3169,438517
2025-05-22,North,80099,44840,67253,17084,10443,691207
2025-05-22,South,148134,41007,55690,5307,10173,713929
2025-05-22,East,79961,51297,42870,8742,2301,593886
2025-05-22,West,62602,37684,44496,33792,13333,578042
2025-05-22,Central,59256,36393,77923,5765,3566,619236
2025-05-23,North,136120,32754,56572,29198,13356,817448
2025-05-23,South,84681,30799,74030,12735,9816,628457
2025-05-23,East,141328,48727,22368,21202,14149,692599
2025-05-23,West,137440,19107,67925,16377,4210,746467
2025-05-23,Central,114789,15993,60861,19297,13344,674819
2025-05-24,North,93361,40805,56700,13036,13851,655926
2025-05-24,South,114503,38114,49203,29369,9230,709946
2025-05-24,East,84540,47789,31552,39817,10803,627613
2025-05-24,West,76536,56314,25608,6663,8588,524371
2025-05-24,Central,134700,52942,75787,17028,3943,874163
2025-05-25,North,113043,26138,65667,24823,10265,734806
2025-05-25,South,128532,54527,75547,20077,13065,851476
2025-05-25,East,106575,19190,42485,24631,6637,588296
2025-05-25,West,52871,36723,62060,6910,10348,534351
2025-05-25,Central,96002,22886,29862,38500,13750,607176
2025-05-26,North,99812,26779,58299,24897,7385,630101
2025-05-26,South,72626,38174,30412,16134,2255,456797
2025-05-26,East,109979,39086,41354,31897,5110,715455
2025-05-26,West,126057,27322,26344,12056,11243,551218
2025-05-26,Central,116668,52596,77560,33950,7032,855555
2025-05-27,North,149003,45278,69527,7753,8261,816143
2025-05-27,South,130070,28033,60655,36941,4417,774145
2025-05-27,East,139390,30074,37993,39140,4256,749193
2025-05-27,West,92998,13435,48682,19234,4634,556891
2025-05-27,Central,113814,45969,68926,14636,13088,756160
2025-05-28,North,95607,38942,48415,8376,3891,579023
2025-05-28,South,57812,39059,39323,35783,13875,582728
2025-05-28,East,111844,57921,73214,21447,14603,861908
2025-05-28,West,120093,42826,37997,25329,5464,659586
2025-05-28,Central,52179,40297,75730,21713,12683,637138
2025-05-29,North,93798,53890,77003,9858,13931,808868
2025-05-29,South,124601,31322,23679,24472,11967,604576
2025-05-29,East,58275,45739,49489,21524,14128,614319
2025-05-29,West,100574,19719,60308,9539,9426,608634
2025-05-29,Central,97857,24017,29488,23857,3970,547985
2025-05-30,North,70700,18314,59842,10364,13911,547661
2025-05-30,South,89464,38295,23996,5449,5953,468926
2025-05-30,East,92351,19628,73938,25830,7818,694737
2025-05-30,West,143330,52122,25695,26078,8771,701471
2025-05-30,Central,144319,21492,50204,5869,12684,668665
2025-05-31,North,132534,46113,78499,33140,14857,918933
2025-05-31,South,63869,25357,43382,8659,8748,450517
2025-05-31,East,110315,43329,34235,19385,7003,617176
2025-05-31,West,143688,30365,22366,24337,2648,633502
2025-05-31,Central,70954,49029,47467,10131,11832,586221
2025-06-01,North,81555,11737,79316,6358,14626,605117
2025-06-01,South,113353,19096,66932,30614,10720,756085
2025-06-01,East,132190,29938,26764,21771,4101,603436
2025-06-01,West,95026,22682,45360,18603,2418,558731
2025-06-01,Central,96976,37499,68295,21246,4352,761649
2025-06-02,North,130578,54491,51923,22216,13701,778740
2025-06-02,South,141502,54866,78425,25577,7775,928694
2025-06-02,East,95095,51894,50175,16301,10276,635437
2025-06-02,West,64270,56157,36292,14515,9691,549067
2025-06-02,Central,80908,51034,79377,31802,12491,809499
2025-06-03,North,65523,10294,21614,5891,3751,311780
2025-06-03,South,112433,42536,40939,26972,14413,677443
2025-06-03,East,97068,34596,67164,25932,4657,699955
2025-06-03,West,69991,42649,38800,9192,14167,519711
2025-06-03,Central,60775,21434,76440,21128,8123,584137
2025-06-04,North,127801,48098,43246,27836,7524,766884
2025-06-04,South,134995,14655,72805,29837,4351,757986
2025-06-04,East,111250,27493,75791,27778,10071,778113
2025-06-04,West,66673,56228,69648,21708,13291,707802
2025-06-04,Central,77056,13771,69656,29232,3289,611466
2025-06-05,North,56614,18563,76851,9782,13315,533380
2025-06-05,South,57415,27558,51688,31315,4702,551086
2025-06-05,East,138691,43932,47962,15052,10835,720562
2025-06-05,West,93884,52243,49764,24521,4905,688932
2025-06-05,Central,66964,36567,52470,8898,14259,531462
2025-06-06,North,87726,42376,79552,22219,14255,769922
2025-06-06,South,87044,31922,58501,9154,6669,556530
2025-06-06,East,107149,22388,77207,18809,4922,737785
2025-06-06,West,87544,39332,23216,30972,8654,577356
2025-06-06,Central,99976,56737,42072,17523,4021,646769
2025-06-07,North,82252,33495,48242,27030,5624,660964
2025-06-07,South,53832,18434,78752,25105,8344,624659
2025-06-07,East,140811,30991,57132,29295,9778,790452
2025-06-07,West,130437,37472,65037,16864,13062,773985
2025-06-07,Central,84148,50030,75194,17876,13310,734795
2025-06-08,North,111240,36849,37861,23055,2136,613240
2025-06-08,South,138454,11541,66597,38684,6225,792792
2025-06-08,East,135076,12765,24960,26972,11410,592171
2025-06-08,West,127116,53074,38781,30493,11209,733198
2025-06-08,Central,103459,47259,61069,14325,13892,749716
2025-06-09,North,88402,39283,51126,25373,14719,677336
2025-06-09,South,107727,45851,61609,26181,5140,792164
2025-06-09,East,88578,44625,42578,15961,13721,616295
2025-06-09,West,140453,10769,76722,22705,4587,799903
2025-06-09,Central,72318,27806,60498,31104,12574,615212
2025-06-10,North,125715,34982,37883,18509,8669,664929
2025-06-10,South,127787,12972,49782,12101,4605,573241
2025-06-10,East,135029,28256,76387,9743,7004,756564
2025-06-10,West,70466,48367,36979,13951,13279,594699
2025-06-10,Central,145742,28653,53746,12014,13719,727787
2025-06-11,North,95475,48043,20730,13219,12749,537118
2025-06-11,South,110142,31133,20056,12163,10400,526387
2025-06-11,East,135160,49339,51457,7470,9504,736122
2025-06-11,West,76564,35757,22243,21543,5810,454244
2025-06-11,Central,72412,47840,75031,24276,8080,705865
2025-06-12,North,143526,52399,21701,18414,9408,702110
2025-06-12,South,101001,54013,76381,12749,6153,782958
2025-06-12,East,107649,42069,70438,29182,12199,820344
2025-06-12,West,110957,24706,28303,16914,13055,561779
2025-06-12,Central,85517,48231,35100,20007,5376,580871
2025-06-13,North,63156,37909,65766,35951,3368,667509
2025-06-13,South,73064,50218,62161,37608,9809,735139
2025-06-13,East,75711,21095,20947,26383,5800,433017
2025-06-13,West,80106,30343,40505,18042,3037,515493
2025-06-13,Central,115458,36469,26553,30412,14664,650073
2025-06-14,North,66589,11313,53525,18181,12482,531923
2025-06-14,South,139272,17847,34866,8405,2992,543070
2025-06-14,East,136511,19166,50472,35868,9312,792575
2025-06-14,West,57214,19930,64348,15862,13130,555846
2025-06-14,Central,146117,13285,25651,33688,6510,647389
2025-06-15,North,135731,45863,27273,35945,2393,696435
2025-06-15,South,77127,26704,30033,17939,10005,461619
2025-06-15,East,55141,28705,23535,33931,5686,460463
2025-06-15,West,78884,10555,38677,27942,2357,491111
2025-06-15,Central,140421,31323,37488,10272,6004,617094
2025-06-16,North,52708,15432,61621,29265,3181,516097
2025-06-16,South,68375,11386,20908,33668,8817,409405
2025-06-16,East,65088,54007,75691,21024,4065,692715
2025-06-16,West,107615,20619,24617,36899,8871,581680
2025-06-16,Central,95046,16854,62816,8747,14094,577763
2025-06-17,North,60014,52964,50431,14297,13610,603489
2025-06-17,South,114425,58801,43453,6607,5129,639953
2025-06-17,East,53273,17637,55079,26458,2154,522844
2025-06-17,West,97135,31225,36020,32973,13750,684692
2025-06-17,Central,80881,55730,69941,28117,11746,786633
2025-06-18,North,147022,36739,66353,21450,10678,828736
2025-06-18,South,128077,57708,66785,20535,8294,838912
2025-06-18,East,58712,20618,69323,34355,11574,606846
2025-06-18,West,124704,46561,65320,12645,4415,787378
2025-06-18,Central,102874,17373,46562,9158,3070,537005
2025-06-19,North,119087,45281,44373,21786,4254,659623
2025-06-19,South,62297,30187,66105,35911,10042,627427
2025-06-19,East,77128,12327,50164,31578,11698,529233
2025-06-19,West,118368,42391,21885,9166,12067,582096
2025-06-19,Central,144019,51577,77819,24309,9807,910713
2025-06-20,North,137599,28549,21049,20076,8840,618463
2025-06-20,South,138499,49220,73281,24377,8713,878612
2025-06-20,East,128958,17642,63271,14278,4190,702607
2025-06-20,West,82920,24435,21161,38539,9264,513516
2025-06-20,Central,61156,43760,20815,16440,11262,466490
2025-06-21,North,61108,48192,56534,31245,10382,637760
2025-06-21,South,81845,14381,47498,27097,10331,538556
2025-06-21,East,52800,41047,78097,13167,14902,634310
2025-06-21,West,92712,29558,73813,6556,9398,674123
2025-06-21,Central,52610,40782,45037,6151,14202,462306
2025-06-22,North,127603,14782,56007,26698,13603,696498
2025-06-22,South,83872,35881,33942,22601,4972,537139
2025-06-22,East,60728,50228,47278,31807,3514,617949
2025-06-22,West,145102,39409,28272,25328,13312,701417
2025-06-22,Central,145319,29462,71956,13039,5970,808636
2025-06-23,North,70583,12983,77183,11303,6719,562180
2025-06-23,South,135774,41933,53637,24053,13716,811179
2025-06-23,East,57263,56950,58294,36644,3345,697257
2025-06-23,West,117450,12523,27741,25762,14374,549615
2025-06-23,Central,139285,19677,24694,28611,3917,628403
2025-06-24,North,69456,20292,50306,5422,9641,452167
2025-06-24,South,141118,25089,78150,36275,14569,899997
2025-06-24,East,115942,14581,21934,31597,14102,544333
2025-06-24,West,63689,21907,41556,16985,10644,478169
2025-06-24,Central,82934,15609,69855,33707,14334,676828
2025-06-25,North,83276,54143,69086,8372,3611,668305
2025-06-25,South,69873,32936,38907,21083,13359,498197
2025-06-25,East,63050,52725,71791,39710,4078,745781
2025-06-25,West,116216,55723,26159,30816,12773,719607
2025-06-25,Central,134444,43988,68487,14950,4064,808159
2025-06-26,North,134040,39506,49158,39247,9379,775095
2025-06-26,South,71644,23163,40293,9626,7779,454348
2025-06-26,East,112021,56057,65761,31408,11450,867864
2025-06-26,West,87125,22537,66581,15777,14679,630128
2025-06-26,Central,116899,32419,53932,10147,9150,639588
2025-06-27,North,92291,52578,53387,10443,2353,678212
2025-06-27,South,85060,19455,60750,5079,14592,539361
2025-06-27,East,51538,19063,23066,36282,7718,416195
2025-06-27,West,86176,10834,41256,17901,5636,474590
2025-06-27,Central,91520,42214,61406,7223,11755,662913
2025-06-28,North,75675,37398,55105,18768,8044,613206
2025-06-28,South,68287,44492,77552,22507,2711,680691
2025-06-28,East,50174,12413,25594,21249,13694,352816
2025-06-28,West,142268,19505,22460,39171,12924,669749
2025-06-28,Central,84998,47266,26820,12485,11048,531731
2025-06-29,North,103312,12105,74698,34784,6272,723098
2025-06-29,South,62112,12568,56210,29617,3429,522194
2025-06-29,East,125225,52098,36191,8878,8444,637509
2025-06-29,West,94814,59361,39095,6949,12684,658192
2025-06-29,Central,135091,47679,69094,24844,13390,883642
2025-06-30,North,100719,59385,30529,25881,5420,653610
2025-06-30,South,83919,43560,52175,26614,4068,669986
2025-06-30,East,123155,24195,37675,28828,9159,646308
2025-06-30,West,121569,56669,63158,14958,6806,776237
2025-06-30,Central,91328,25762,66798,13697,8844,645345
2025-07-01,North,120482,51294,25374,26624,13683,679913
2025-07-01,South,74618,25898,45976,20493,10343,574190
2025-07-01,East,84675,31577,33142,26199,5231,526403
2025-07-01,West,68919,11214,71807,5256,4906,502119
2025-07-01,Central,54173,30803,32204,39488,5551,547992
2025-07-02,North,76400,58114,75665,35493,11658,839234
2025-07-02,South,100445,33698,27394,28731,6191,587456
2025-07-02,East,120305,42980,69856,12076,5423,748567
2025-07-02,West,87564,11658,53593,6071,6057,509972
2025-07-02,Central,95814,22270,61964,39390,7194,680642
2025-07-03,North,129747,56797,31652,7066,13117,662063
2025-07-03,South,138791,47792,69528,30645,5665,863783
2025-07-03,East,77962,55807,53740,38665,6735,711022
2025-07-03,West,134892,32301,73365,34412,13622,851451
2025-07-03,Central,135842,15141,64036,36835,11348,806708
2025-07-04,North,120533,48756,20443,31578,8389,692421
2025-07-04,South,106184,23777,43903,14883,14399,612817
2025-07-04,East,132912,48346,53522,27217,9882,821412
2025-07-04,West,60578,39441,48180,15707,7289,525316
2025-07-04,Central,68624,57819,68791,18140,9798,707110
2025-07-05,North,89194,38469,41119,16093,5408,548564
2025-07-05,South,50389,13845,30363,21500,3161,344547
2025-07-05,East,149303,54650,63665,11507,3259,809602
2025-07-05,West,117391,33290,58164,37586,6090,745331
2025-07-05,Central,63794,57015,51541,10830,13033,614408
2025-07-06,North,108002,40699,23465,35608,7690,641905
2025-07-06,South,85531,54252,22711,29511,13394,579473
2025-07-06,East,102815,43146,71559,38427,4981,823039
2025-07-06,West,54986,13293,45198,23506,10065,483376
2025-07-06,Central,82298,54398,74740,33395,5554,792851
2025-07-07,North,51481,56428,42488,32126,13664,592840
2025-07-07,South,106408,26608,58515,34466,11416,715035
2025-07-07,East,119267,10737,70875,22970,14579,752049
2025-07-07,West,66835,26619,43608,9682,4389,462650
2025-07-07,Central,77798,22470,47898,15939,10158,572313
2025-07-08,North,141649,59863,21919,13826,3014,662455
2025-07-08,South,114887,32372,70070,28371,7729,769247
